Index;Season;Episode;Episode_name;Character_name;Type_Dialogue;Dialogue
1787;1;8;Bocchi the Rock;Hitori Gotou;Inner Voice;Nijika-chan's drumming feels a little slow. And Kita-san's making mistakes she didn't make in practice. Ryo-san and Nijika-chan aren't in sync at all. We're not playing the way we usually do...
1788;1;8;Bocchi the Rock;Ikuyo Kita;Talk;That was "Guitar, Solitude, and the Blue Planet"!
1789;1;8;Bocchi the Rock;Concertgoer;Talk;Yeah, what a waste of time. We should've showed up later.
1790;1;8;Bocchi the Rock;Ikuyo Kita;Talk;Um...
1791;1;8;Bocchi the Rock;Nijika Ijichi;Talk;Kita-chan, you need to introduce the next song!
1792;1;8;Bocchi the Rock;Ikuyo Kita;Talk;R-Right! The next is another of our original songs, and it's one we just wrote...
1793;1;8;Bocchi the Rock;Hitori Gotou;Inner Voice;Our performance and our songs still aren't good enough. But... I refuse to let it stay this way!
1794;1;8;Bocchi the Rock;Concertgoer;Talk;Hey, not bad! Yeah!
1795;1;8;Bocchi the Rock;Bocchi's Fans;Talk;That was super cool! Yeah!
1796;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Magnificent smugface.
1797;1;8;Bocchi the Rock;Ikuyo Kita;Talk;That was our second song, "That Band"! Now, here's our last song!
1798;1;8;Bocchi the Rock;Seika Ijichi;Talk;Nice work on the concert. This is all on my tab, so drink up.
1799;1;8;Bocchi the Rock;Nijika Ijichi;Talk;Thanks, Sis! Though we don't drink...
1800;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Love ya, Senpai!
1801;1;8;Bocchi the Rock;Seika Ijichi;Talk;You pay your own way. Get off.
1802;1;8;Bocchi the Rock;Ikuyo Kita;Talk;Who exactly is this woman, if I may ask?
1803;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Genius bassist and unparalleled bass-lover, Kikuri Hiroi! I left my bass at a drinking party yesterday, but I forgot which drinking party, so...
1804;1;8;Bocchi the Rock;Ikuyo Kita;Talk;Instant self-contradiction.
1805;1;8;Bocchi the Rock;Ryo Yamada;Talk;I've been to a lot of your concerts.
1806;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Aw, for real? You got good taste, hon!
1807;1;8;Bocchi the Rock;Ryo Yamada;Talk;You spray booze on the audience.
1808;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Blind drunk concerts are the best! Sorry, forgot the words! But hey, that's how concerts go sometimes! Don't be mad, you jerks!
1809;1;8;Bocchi the Rock;Ryo Yamada;Talk;I treasure my memory of you stepping on my face.
1810;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Thank you, Shinjuku! I love you mother******s!
1811;1;8;Bocchi the Rock;Ikuyo Kita;Talk;There's so much about rock I have yet to learn.
1812;1;8;Bocchi the Rock;Nijika Ijichi;Talk;It might be okay not to learn all that.
1813;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Glad your concert turned out well in the end!
1814;1;8;Bocchi the Rock;Nijika Ijichi;Talk;For an audience of ten, sure.
1815;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;But every single one of 'em left happy!
1816;1;8;Bocchi the Rock;Nijika Ijichi;Talk;Yeah, guess so!
1817;1;8;Bocchi the Rock;Seika Ijichi;Talk;Well, keep it up, and you'll pick up fans. Work hard for your next concert. And make sure you pay your quota fee.
1818;1;8;Bocchi the Rock;Nijika Ijichi;Talk;That'd be really inspiring without the last bit...
1819;1;8;Bocchi the Rock;Seika Ijichi;Talk;You worked really hard today too, Bocchi-chan... Wait, why's she a husk?!
1820;1;8;Bocchi the Rock;Nijika Ijichi;Talk;Bocchi-chan, don't turn to ash!
1821;1;8;Bocchi the Rock;Hitori Gotou;Inner Voice;I've grown so tired...
1822;1;8;Bocchi the Rock;Guitar man;Talk;Congrats! Congrats!
1823;1;8;Bocchi the Rock;Microphone man;Talk;Congrats! Congrats!
1824;1;8;Bocchi the Rock;Seika Ijichi;Talk;That's the wrong show! Go on, order as much food as you like!
1825;1;8;Bocchi the Rock;Hitori Gotou;Talk;R-Right...
1826;1;8;Bocchi the Rock;Nijika Ijichi;Talk;Watcha gettin', Bocchi-chan? I was thinking of ordering karaage!
1827;1;8;Bocchi the Rock;Hitori Gotou;Talk;S-Sounds good...
1828;1;8;Bocchi the Rock;Seika Ijichi;Talk;What are you doing?
1829;1;8;Bocchi the Rock;Nijika Ijichi;Talk;But this looks pretty good too!
1830;1;8;Bocchi the Rock;Ikuyo Kita;Talk;Isstagramming! I'm the minister!
1831;1;8;Bocchi the Rock;Seika Ijichi;Talk;Minister? What do you like so much about that, anyway?
1832;1;8;Bocchi the Rock;Ikuyo Kita;Talk;What? I guess it's like giving people a piece of the fun... Isn't everything more fun when you share it with your friends?
1833;1;8;Bocchi the Rock;Ikuyo Kita;Inner Voice;What? I guess it's like giving people a piece of the fun... Isn't everything more fun when you share it with your friends? Kit-aura!
1834;1;8;Bocchi the Rock;Nijika Ijichi;Talk;Nice! Use that Kita-chan power of yours to purge my sister's twisted spirit!
1835;1;8;Bocchi the Rock;Ikuyo Kita;Talk;Twisted? But the manager's really nice!
1836;1;8;Bocchi the Rock;Ikuyo Kita;Inner Voice;Twisted? But the manager's really nice! Kit-aura! Kit-aura!
1837;1;8;Bocchi the Rock;Seika Ijichi;Talk;Stop it. You're killing me.
1838;1;8;Bocchi the Rock;Hitori Gotou;Talk;I-I've made up my mind. Here's the menu.
1839;1;8;Bocchi the Rock;Ikuyo Kita;Talk;Thanks! Let's see... I'll have the avocado and cream cheese pinchos! And the Spanish omelette with hollandaise sauce!
1840;1;8;Bocchi the Rock;Seika Ijichi;Talk;The what?
1841;1;8;Bocchi the Rock;Ikuyo Kita;Talk;Here! The omelette with hollandaise.
1842;1;8;Bocchi the Rock;Seika Ijichi;Talk;Hollanda-what?
1843;1;8;Bocchi the Rock;Hitori Gotou;Inner Voice;Kita-san's so fluent in trendy gibberish.
1844;1;8;Bocchi the Rock;Nijika Ijichi;Talk;Nice! Nice! Keep ordering!
1845;1;8;Bocchi the Rock;Hitori Gotou;Inner Voice;I bet she can casually walk into a Starpucks. I bet she could make the most complicated orders like it was nothing.
1846;1;8;Bocchi the Rock;Ikuyo Kita;Imagination;I'll have the puri-puri pepero papipupepo peroppe pacina shortcake! Kit-aura!
1847;1;8;Bocchi the Rock;Seika Ijichi;Talk;Bocchi-chan? What do you want?
1848;1;8;Bocchi the Rock;Hitori Gotou;Inner Voice;Oh... I w-won't be the way I usually am! I'll make a trendy choice too!
1849;1;8;Bocchi the Rock;Seika Ijichi;Talk;Bocchi-chan?
1850;1;8;Bocchi the Rock;Hitori Gotou;Talk;Th-Then, I'll have the M-Machu Picchu Ruins, Mississippi River, Grand Canyon San Diego hash...
1851;1;8;Bocchi the Rock;Seika Ijichi;Talk;M-Machu Picchu, Machu Picchu, Machu Picchu... Where's that exactly?
1852;1;8;Bocchi the Rock;Hitori Gotou;Talk;Oh, I read it wrong... I meant fries.
1853;1;8;Bocchi the Rock;Seika Ijichi;Talk;How did you read that wrong?
1854;1;8;Bocchi the Rock;Ryo Yamada;Talk;Pickled fish offals for me.
1855;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;How old're you again?
1856;1;8;Bocchi the Rock;Seika Ijichi;Talk;You're already moving on?
1857;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Izakayas are like my home ground, y'know?
1858;1;8;Bocchi the Rock;Ikuyo Kita;Talk;Hey, how do you read this one?
1859;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Which one? I don't think I can read it either...
1860;1;8;Bocchi the Rock;Ikuyo Kita;Talk;You're so knowledgeable, Ryo-senpai!
1861;1;8;Bocchi the Rock;Hitori Gotou;Inner Voice;It's my first time at an izakaya, but they're actually kind of fun... I wonder if they'll be even more fun when I grow up and can drink.
1862;1;8;Bocchi the Rock;Salary men 1;Talk;My wife's taste in clothing changed all of a sudden. And she suddenly started locking her smartphone.
1863;1;8;Bocchi the Rock;Salary men 2;Talk;What, you check your wife's phone?
1864;1;8;Bocchi the Rock;Salary men 1;Talk;No, I just happened to notice.
1865;1;8;Bocchi the Rock;Salary men 2;Talk;Sounds like cheating to me.
1866;1;8;Bocchi the Rock;Salary men 1;Talk;Yeah, gotta be... But maybe I deserve it. I'm so busy with work every day...
1867;1;8;Bocchi the Rock;Salary men 2;Talk;You don't deserve it.
1868;1;8;Bocchi the Rock;Salary men 1;Talk;Hours of unpaid overtime, forced to spend my days off golfing with clients... And when I do get an early break, I have such a hard time facing her I go drinking with you instead... What am I even doing all this work for?
1869;1;8;Bocchi the Rock;Salary men 2;Talk;Hey, you all right, man?
1870;1;8;Bocchi the Rock;Salary men 1;Talk;Sometimes I look at the station platform and I find myself about to throw myself onto the tracks.
1871;1;8;Bocchi the Rock;Salary men 2;Talk;C'mon, have some more to drink. Excuse me! More shochu!
1872;1;8;Bocchi the Rock;Bartender;Talk;Sure thing! One shochu!
1873;1;8;Bocchi the Rock;Hitori Gotou;Inner Voice;Is life just an unrelenting hell? If I can't make my stage debut in high school, I'm going to have to get a proper career too. I'm not smart enough to get into college, and I don't even know what I'd go for...
1874;1;8;Bocchi the Rock;Imaginary Boss;Imagination;Your sales for this month were the lowest on the team, Gotoh-san. Gotoh-san again? It's partly the boss being cruel. He transferred her to sales to try to make her quit!
1875;1;8;Bocchi the Rock;Hitori Gotou;Inner Voice;E-Excuse me... W-Would you like to buy some tokoroten? It's well-aged, and it goes down smooth... I see as plain as day where my Game of Life is going!
1876;1;8;Bocchi the Rock;Michiyo Gotou;Imagination;Hitori-chan, won't you open up? Please? You don't have to go back to work. Just come eat dinner with me again! Please?
1877;1;8;Bocchi the Rock;Hitori Gotou;Talk;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
1878;1;8;Bocchi the Rock;Seika Ijichi;Talk;Another of Bocchi-chan's episodes?
1879;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Oh, so that is typical for her!
1880;1;8;Bocchi the Rock;Hitori Gotou;Inner Voice;If I can't make money with my guitar, I'll end up a NEET. If I can't make money with my guitar...
1881;1;8;Bocchi the Rock;Seika Ijichi;Talk;Her face is scary when it gets like that.
1882;1;8;Bocchi the Rock;PA-san;Talk;Really? I think it's got personality.
1883;1;8;Bocchi the Rock;Seika Ijichi;Talk;Are you for real?
1884;1;8;Bocchi the Rock;Ryo Yamada;Talk;Sandpaper, please.
1885;1;8;Bocchi the Rock;Ikuyo Kita;Talk;It's kind of a chore, huh?
1886;1;8;Bocchi the Rock;Ryo Yamada;Talk;Whoops. Think I botched it.
1887;1;8;Bocchi the Rock;Ikuyo Kita;Talk;It's okay. Just do it like this. See?
1888;1;8;Bocchi the Rock;Seika Ijichi;Talk;They're used to it!
1889;1;8;Bocchi the Rock;Ryo Yamada;Talk;Up we go. Did I make her face too long?
1890;1;8;Bocchi the Rock;Ikuyo Kita;Talk;I think it's about right.
1891;1;8;Bocchi the Rock;Hitori Gotou;Talk;Oh, thank you!
1892;1;8;Bocchi the Rock;Ikuyo Kita;Talk;A-Actually can I fix it up a little?
1893;1;8;Bocchi the Rock;Ryo Yamada;Talk;By the way, Ikuyo. You played pretty well today for only having done this for three months.
1894;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Huh? Who's Ikuyo again?
1895;1;8;Bocchi the Rock;Ikuyo Kita;Talk;Dunno! Who'd have a crummy old name like that?!
1896;1;8;Bocchi the Rock;Seika Ijichi;Talk;It's your name, isn't it?!
1897;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Oh, it's Kita-chan's name?
1898;1;8;Bocchi the Rock;PA-san;Talk;That face is contagious, huh?
1899;1;8;Bocchi the Rock;Ikuyo Kita;Talk;I hid it for so long! I hate my name so much!
1900;1;8;Bocchi the Rock;Seika Ijichi;Talk;How come? It's cute.
1901;1;8;Bocchi the Rock;Ikuyo Kita;Talk;You wouldn't understand, since you have a beautiful name that means "song of the stars"!
1902;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Look at her freak out!
1903;1;8;Bocchi the Rock;Ikuyo Kita;Talk;But mine sounds like a bad pun! Kita! Ikuyo! (I'm here! Let's go!) Are you serious?!
1904;1;8;Bocchi the Rock;Seika Ijichi;Talk;I think we broke her.
1905;1;8;Bocchi the Rock;Ikuyo Kita;Talk;My full name is Kita Kita.
1906;1;8;Bocchi the Rock;Ryo Yamada;Talk;Seeing you withdraw into your shell is fun.
1907;1;8;Bocchi the Rock;Seika Ijichi;Talk;You're sadistic.
1908;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;So, as for what you were saying before... You were mumbling about supporting yourself with the guitar and becoming a NEET.
1909;1;8;Bocchi the Rock;Hitori Gotou;Talk;I-I'm sorry for losing my head...
1910;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Hey, nothin' wrong with it. But lemme give you some advice as your senpai in the world of bands. Just chill out and enjoy yourself!
1911;1;8;Bocchi the Rock;PA-san;Talk;If you put the weight of success on your own shoulders all the time, you'll just make yourself miserable.
1912;1;8;Bocchi the Rock;Seika Ijichi;Talk;That's right. It's important to enjoy the process of making your dream come true.
1913;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;By the way, Senpai, how come you suddenly quit playing?
1914;1;8;Bocchi the Rock;Hitori Gotou;Talk;Th-The manager was in a band?
1915;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Oh, yah. They were super popular.
1916;1;8;Bocchi the Rock;Hitori Gotou;Talk;Then wh-why...
1917;1;8;Bocchi the Rock;Seika Ijichi;Talk;I got sick of bands.
1918;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;But you run a club. What's the deal there, huh?
1919;1;8;Bocchi the Rock;Seika Ijichi;Talk;Shut up and drink.
1920;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;What, I can? Thanks a bunch!
1921;1;8;Bocchi the Rock;Hitori Gotou;Inner Voice;Nijika-chan never said a word about that... Huh? And Nijika-chan's been gone a while...
1922;1;8;Bocchi the Rock;Seika Ijichi;Talk;I'm not paying for you, though.
1923;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Aww...
1924;1;8;Bocchi the Rock;Hitori Gotou;Talk;E-Excuse me. I have to use the restroom.
1925;1;8;Bocchi the Rock;Kikuri Hiroi;Talk;Manager, keep 'em comin'!
1926;1;8;Bocchi the Rock;Hitori Gotou;Talk;E-Excuse me... Nijika-chan?
1927;1;8;Bocchi the Rock;Nijika Ijichi;Talk;Oh, Bocchi-chan!
1928;1;8;Bocchi the Rock;Hitori Gotou;Talk;I-Is something the matter?
1929;1;8;Bocchi the Rock;Nijika Ijichi;Talk;Nah, just getting some fresh air.
1930;1;8;Bocchi the Rock;Hitori Gotou;Talk;I-It's been getting cold at night lately, huh?
1931;1;8;Bocchi the Rock;Nijika Ijichi;Talk;Sure has. Next thing we know, summer break's gonna be over!
1932;1;8;Bocchi the Rock;Hitori Gotou;Inner Voice;I hear nothing. I know nothing. Summer break never ends. I'm not a student. Trees, water, planets, Milky Way...
1933;1;8;Bocchi the Rock;Nijika Ijichi;Talk;Bocchi-chan! Back to reality!
1934;1;8;Bocchi the Rock;Hitori Gotou;Talk;S-Sorry. E-Excuse me...
1935;1;8;Bocchi the Rock;Nijika Ijichi;Talk;Say... I realized something while I was watching you play today. You're guitarhero, aren't you?
1936;1;8;Bocchi the Rock;Hitori Gotou;Talk;W-Well, a-actually, n-no, about that...
1937;1;8;Bocchi the Rock;Nijika Ijichi;Talk;It was pretty obvious from the on-point way you were strumming. And I finally noticed you had the same guitar.
1938;1;8;Bocchi the Rock;Hitori Gotou;Inner Voice;No use trying to hide it now.
1939;1;8;Bocchi the Rock;Hitori Gotou;Talk;No use trying to hide it now. Um... I am. B-But I didn't hide it on purpose. S-Since I'm anything but a hero right now... I w-wanted to wait to tell you until I fixed the way I am. E-Especially you, Nijika-chan. A-Are you shocked to find out?
1940;1;8;Bocchi the Rock;Nijika Ijichi;Talk;Nah... It made me all the more happy to have you!
1941;1;8;Bocchi the Rock;Hitori Gotou;Talk;What?
1942;1;8;Bocchi the Rock;Nijika Ijichi;Talk;See, I told you I had a dream before, right?
1943;1;8;Bocchi the Rock;Hitori Gotou;Talk;Y-Yes?
1944;1;8;Bocchi the Rock;Nijika Ijichi;Talk;My mom died when I was little, and my dad was never home, so my sister was pretty much my only family. But since I hated being alone, when my sis started a band, I had her take me to her clubs all the time. It all seemed so shining to me. I was never happier anywhere else. I was her inspiration for quitting her band and starting up this club. Starry is a place my sister made for me. Though I'll bet she won't admit it. So my real dream is to make a band popular enough for me and my sister and make Starry even more famous! But when I actually started my band, I spent a while thinking that it was kind of out of my reach. And everyone was so disheartened today. But every time things are looking their worst, you're the one who breaks through it for us! Bocchi-chan, you were one heck of a hero to me today. Ryo wants to use this band to finally get to play music from the heart, and Kita-chan wants to really do something with us. They've all invested their hopes in the band. That reminds me, you never actually told me what you were doing the band for now.
1945;1;8;Bocchi the Rock;Hitori Gotou;Talk;I... As a guitarist, I want to make the Kessoku Band we all care so much about the best band it can be! A-And I want us to become such a popular band that we can make money and not have to finish school...
1946;1;8;Bocchi the Rock;Nijika Ijichi;Talk;That's a pretty tall order! But I accept your investment! I sure do wish you could play the way you do in your videos every time, though...
1947;1;8;Bocchi the Rock;Hitori Gotou;Talk;I'll d-do my best...
1948;1;8;Bocchi the Rock;Nijika Ijichi;Talk;But now I know it for sure! Having you with us will make our dreams possible! So keep showing us more and more. Of "Bocchi-chan's rock." Bocchi the Rock!
1949;1;8;Bocchi the Rock;Hitori Gotou;Talk;Okay!
1950;1;9;Enoshima Escar;Hitori Gotou;Inner Voice;Kessoku Band managed to succeed in its first full four-member concert. And so, our summer came to... a middle. That's right. We do have some break left, don't we? Until my summer break comes to an end...
